,Batch,Day,IGG,VCC,Viability,Glutamate,Ammonium,Normalized_Bolus_Feed,Temperature_setpoint,pH_setpoint
0,AR25-064-001,0,72.87315,0.5721,99.2,2.69,0.74,0.0,36.5,7.1
1,AR25-064-001,1,-26.044197623089453,2.5034252326448807,98.94645309403407,2.9415489631902623,0.7968285661793758,0.0,36.5,7.1
2,AR25-064-001,2,-62.468524185544496,5.351145400126902,98.9143420249576,3.2737027351869785,0.9319590482183215,0.0,36.5,7.1
3,AR25-064-001,3,8.39872694550458,8.897910094508896,99.03104335096096,3.6560817243902872,1.216897890025488,0.040733198000000005,36.5,7.1
4,AR25-064-001,4,248.57607164032254,14.738185157615094,98.74849783247363,4.297655094514168,1.6679074448042814,0.0,36.5,7.1
5,AR25-064-001,5,722.0872915047366,18.322808070242314,98.72801888838508,4.620641537591675,2.552773991913417,0.0,35.0,7.1
6,AR25-064-001,6,1374.2024086644633,20.01363385834934,97.60785158132754,6.312162143682551,2.8802130369237195,0.051343847,35.0,7.1
7,AR25-064-001,7,2641.9870869604715,25.08189518759333,96.74576045561042,8.34447267119336,4.085171119404084,0.0,35.0,7.1
8,AR25-064-001,8,4553.801367699245,26.53487470332635,96.38354975554248,9.939953387442237,6.444482457381948,0.05051286,35.0,7.1
9,AR25-064-001,9,6849.1144129697095,27.214585378882845,94.43352494272054,11.716168921711835,9.382989097386867,0.0,35.0,7.1
10,AR25-064-001,10,9401.278653230747,21.506354645893012,91.58988506599795,13.077176781832604,12.920649001786826,0.044413041,35.0,7.1
11,AR25-064-001,11,11898.65435493468,13.884192872204876,86.60053764704249,14.781436979560393,16.396478908807037,0.0,35.0,7.1
12,AR25-064-001,12,14274.325231526296,1.503790861508371,80.90017028803707,16.470101982119907,19.875671835238755,0.038767396,35.0,7.1
13,AR25-064-001,13,16403.179749897954,-9.796966576102053,74.16474938029947,18.923171037568054,22.98921832755188,0.0,35.0,7.1
14,AR25-064-001,14,18447.681714078397,-21.183342601030667,68.18897465899128,21.872753231434565,26.124053478839194,0.0,35.0,7.1
15,AR25-064-003,0,73.21845,1.2252,98.9,2.79,0.75,0.0,36.5,7.1
16,AR25-064-003,1,14.482515164718471,3.27673002117904,98.69704992477412,3.0428879424338655,0.8646099207187143,0.0,36.5,7.1
17,AR25-064-003,2,18.26440619693708,6.084549827245392,98.65211425205774,3.3647870035295213,1.059502293504468,0.0,36.5,7.1
18,AR25-064-003,3,120.99932024167184,9.436959744758306,98.69263072538514,3.729096853218354,1.3932014146118858,0.040733198000000005,36.5,7.1
19,AR25-064-003,4,378.54297903304723,14.970238558629031,98.28571879060033,4.350523447183244,1.8719960644751699,0.0,36.5,7.1
20,AR25-064-003,5,852.3778471770993,18.203057355394726,98.11920994855325,4.6576579829428555,2.7590195194640392,0.0,35.0,7.1
21,AR25-064-003,6,1489.4200904690356,19.575111556459103,96.86285135779518,6.343185265502364,3.064708226428416,0.05144627,35.0,7.1
22,AR25-064-003,7,2732.2573882386223,24.432391346243854,95.90246807272672,8.38350074697698,4.231610221518202,0.0,35.0,7.1
23,AR25-064-003,8,4617.35040750468,25.817660404816202,95.50186652913122,10.00036397910881,6.549043311505709,0.050795625,35.0,7.1
24,AR25-064-003,9,6892.706306642391,26.60199520857708,93.57494181993695,11.811619949552657,9.454215835992633,0.0,35.0,7.1
25,AR25-064-003,10,9439.420144086389,21.11812580360434,90.81302157850433,13.213248119397205,12.980519333930712,0.044808799,35.0,7.1
26,AR25-064-003,11,11949.704311672172,13.815673614134111,85.9337384276465,14.96253813300896,16.472262765015373,0.0,35.0,7.1
27,AR25-064-003,12,14357.774310345947,1.7412685449855159,80.35122832842735,16.690315213200222,19.99880115437623,0.039221602,35.0,7.1
28,AR25-064-003,13,16534.419181157282,-9.299342764581006,73.70073475496963,19.178451918111264,23.183962116600966,0.0,35.0,7.1
29,AR25-064-003,14,18636.602009709946,-20.567142856992824,67.76359951976042,22.152178199474736,26.408612784830538,0.0,35.0,7.1
30,AR25-064-004,0,75.18855,0.6079,98.9,2.81,0.69,0.0,36.5,7.1
31,AR25-064-004,1,21.72496581921465,2.741845899370808,98.7690015385594,3.0698091816810185,0.8162593305868064,0.0,36.5,7.1
32,AR25-064-004,2,33.070912976790254,5.62479573702897,98.7889617870423,3.3982381678730342,1.02673110970297,0.0,36.5,7.1
33,AR25-064-004,3,144.89652283780165,9.038534667178302,98.88421687294509,3.76865650537532,1.3788167106682732,0.04072894400000001,36.5,7.1
34,AR25-064-004,4,412.15933080057954,14.6164908739221,98.52035119814545,4.396085948416003,1.8774445373702384,0.0,36.5,7.1
35,AR25-064-004,5,895.549850655858,17.879533023887767,98.38532558301199,4.709841677652395,2.7844804955608873,0.0,35.0,7.1
36,AR25-064-004,6,1541.5365751132485,19.27291035543256,97.15082316871435,6.4034584858986054,3.109611465721542,0.051335778,35.0,7.1
37,AR25-064-004,7,2792.6094630597636,24.145468764230635,96.20671904371116,8.45360051297502,4.295374229280673,0.0,35.0,7.1
38,AR25-064-004,8,4685.558213170854,25.55987897368227,95.81780449548174,10.084339370029893,6.63106328556746,0.050502448,35.0,7.1
39,AR25-064-004,9,6969.423587548494,26.376323221249425,93.90551340675484,11.911638929031946,9.55621928671176,0.0,35.0,7.1
40,AR25-064-004,10,9526.098283451125,20.960755748690442,91.15640800716899,13.335677560129284,13.104270308073074,0.044401837,35.0,7.1
41,AR25-064-004,11,12049.686158950548,13.731920830297467,86.29671709332057,15.109370745777895,16.623844164855043,0.0,35.0,7.1
42,AR25-064-004,12,14475.010108348317,1.771579991307404,80.72944135203132,16.86869051212395,20.18370260809331,0.038753913,35.0,7.1
43,AR25-064-004,13,16674.597842223004,-9.161305316595902,74.09710857025847,19.389697657335606,23.412198526629002,0.0,35.0,7.1
44,AR25-064-004,14,18805.185629536027,-20.293034437579927,68.16562099359686,22.403561997613046,26.688164595191235,0.0,35.0,7.1
45,AR25-064-005,0,74.12251,1.1858,98.7,2.7300000000000004,0.7,0.0,36.5,7.1
46,AR25-064-005,1,17.6259836529707,2.9761689443205905,98.44459921310899,2.9466092846903904,0.8186435211489946,0.0,36.5,7.1
47,AR25-064-005,2,6.667484905358228,5.475331967549577,98.3269467527342,3.2327088975781875,0.9918249041639597,0.0,36.5,7.1
48,AR25-064-005,3,78.45051868360423,8.539053675186423,98.30225854325693,3.566245519984101,1.2784720473759132,0.040733198000000005,36.5,7.1
49,AR25-064-005,4,292.92835827456315,13.865353465401755,97.86396868458829,4.164698543435691,1.6904880792134858,0.0,36.5,7.1
50,AR25-064-005,5,717.9487042177238,17.014597894164908,97.71872613777198,4.4569568257468415,2.5003452904691876,0.0,35.0,7.1
51,AR25-064-005,6,1307.4792342019346,18.43864247126066,96.54340110401125,6.133394482361129,2.7291994756238234,0.051325024,35.0,7.1
52,AR25-064-005,7,2510.0033030625527,23.45764446814915,95.71901836236466,8.165217250973567,3.8291235045670313,0.0,35.0,7.1
53,AR25-064-005,8,4365.276213986876,25.079406107973004,95.48941440128384,9.770127731209422,6.094486465859435,0.050551945,35.0,7.1
54,AR25-064-005,9,6621.567453112817,26.095545400112485,93.74837631370983,11.55798358135797,8.964222498210967,0.0,35.0,7.1
55,AR25-064-005,10,9156.223027523483,20.798079409821746,91.15616192447095,12.923346063594126,12.465551821892326,0.04455245,35.0,7.1
56,AR25-064-005,11,11655.812377935566,13.563157952701673,86.41592376208239,14.617616940354841,15.935458502812002,0.0,35.0,7.1
57,AR25-064-005,12,14046.497273681967,1.434536483977456,80.92471803270305,16.274495944510193,19.429973625030577,0.039011704,35.0,7.1
58,AR25-064-005,13,16192.058331521357,-9.800473505863685,74.32479746538054,18.674426344858325,22.56278599493905,0.0,35.0,7.1
59,AR25-064-005,14,18243.10168946135,-21.35319092954385,68.4055140790154,21.548216216975067,25.703575725679183,0.0,35.0,7.1
60,AR25-064-006,0,78.40981,1.1721,99.2,2.78,0.75,0.0,36.5,7.2
61,AR25-064-006,1,-13.236263691179156,3.140220689563482,98.68796629929037,2.9785962846336917,0.8540440867822018,0.0,36.5,7.2
62,AR25-064-006,2,-65.9223912308802,5.895986247157314,98.32636459966103,3.252466628973414,0.9975446407622318,0.0,36.5,7.2
63,AR25-064-006,3,-36.0891193509019,9.305868699618573,98.08015856475708,3.5769752504281214,1.2489874479071401,0.040733198000000005,36.5,7.2
64,AR25-064-006,4,141.5466800290734,15.04837367188436,97.44023924462527,4.164939387642539,1.628584567529923,0.0,36.5,7.2
65,AR25-064-006,5,537.7344239108253,18.638778840034867,97.09999035669037,4.439380409100997,2.4136438297019165,0.0,35.0,7.2
66,AR25-064-006,6,1106.0703631840104,20.46877671816791,95.71636832676668,6.084706779433654,2.625256034167005,0.05117760699999999,35.0,7.2
67,AR25-064-006,7,2291.1516323054643,25.78991877821326,94.65087702889426,8.066250303034188,3.7103021848799784,0.0,35.0,7.2
68,AR25-064-006,8,4126.015550691086,27.575996715642702,94.12807232850744,9.600466294723772,5.9525332658364745,0.050130441,35.0,7.2
69,AR25-064-006,9,6351.049212747795,28.567350737738316,92.04164294183461,11.292567483226161,8.779913639656717,0.0,35.0,7.2
70,AR25-064-006,10,8835.034572472265,23.1007654443536,89.04798662778866,12.543396444031545,12.204491596590952,0.044216662,35.0,7.2
71,AR25-064-006,11,11259.152783356813,15.549908713439617,83.87726319743697,14.101306929117305,15.555807885580005,0.0,35.0,7.2
72,AR25-064-006,12,13545.193021442281,3.0386435361853423,77.94408930072963,15.606104191882283,18.881015737957217,0.038734668,35.0,7.2
73,AR25-064-006,13,15556.605366268623,-8.618998918091432,70.9273646501487,17.834879608620422,21.793592780142845,0.0,35.0,7.2
74,AR25-064-006,14,17444.799021778897,-20.56248724700343,64.6366843532422,20.52049976715159,24.662530282409,0.0,35.0,7.2
75,AR25-064-008,0,75.38505,1.3185,98.7,2.9300000000000006,0.75,0.0,36.5,7.3
76,AR25-064-008,1,-9.91980492680399,3.6011652512950323,98.03622824904365,3.1097327580373872,0.896818286554817,0.0,36.5,7.3
77,AR25-064-008,2,-62.16099167285336,6.574749727124133,97.46713128842192,3.3569366345443674,1.0714804508253826,0.0,36.5,7.3
78,AR25-064-008,3,-40.97483905405378,10.11866695971552,96.96565066562667,3.6483239171570356,1.337236558582085,0.041117554,36.5,7.3
79,AR25-064-008,4,117.33862241885508,15.95410874088283,96.03179769854606,4.200593148973971,1.710650452199331,0.0,36.5,7.3
80,AR25-064-008,5,483.7243556523012,19.586856408083502,95.38242649549665,4.432831741842585,2.470416539159806,0.0,35.0,7.3
81,AR25-064-008,6,1011.4730264198388,21.44944297049994,93.68300254540345,6.0323262746674535,2.63603657268831,0.051546392,35.0,7.3
82,AR25-064-008,7,2147.2256525608627,26.831282277353285,92.30409675318789,7.965950952126744,3.656433831876935,0.0,35.0,7.3
83,AR25-064-008,8,3926.6786469397493,28.67718317993916,91.48613156285717,9.443249836831503,5.820718487816561,0.050499845,35.0,7.3
84,AR25-064-008,9,6090.992843936081,29.752861251059308,89.11553304670669,11.070930645460738,8.556544186716035,0.0,35.0,7.3
85,AR25-064-008,10,8509.890419090303,24.340863044382946,85.85458588789083,12.241064407070553,11.878910586739503,0.04457276,35.0,7.3
86,AR25-064-008,11,10862.52752634159,16.820721330662302,80.4187162917753,13.70237868428341,15.112912096981614,0.0,35.0,7.3
87,AR25-064-008,12,13068.319980274684,4.255000907655263,74.22480368560991,15.085940859218967,18.30351339313449,0.0390625,35.0,7.3
88,AR25-064-008,13,14985.56150628065,-7.534500187359131,66.93926489297816,17.169576628919284,21.054875564773806,0.0,35.0,7.3
89,AR25-064-008,14,16760.831891653488,-19.73105970061562,60.37985811313047,19.678829844411133,23.72964573789803,0.0,35.0,7.3
90,AR25-064-009,0,73.8954,1.1377,97.7,2.77,0.74,0.0,36.5,7.1
91,AR25-064-009,1,11.647069721418214,3.0659172826622063,97.48446043728727,3.0073598771149967,0.8415937348794682,0.0,36.5,7.1
92,AR25-064-009,2,7.487831527441119,5.734008649396192,97.42637517057047,3.312117284860465,1.0169815296740925,0.0,36.5,7.1
93,AR25-064-009,3,97.45950593580568,8.944699632552462,97.45893829364267,3.6586725323452725,1.3239169685612024,0.040733198000000005,36.5,7.1
94,AR25-064-009,4,337.8181121083381,14.349359699133592,97.05552158662749,4.262439675311696,1.7691327447277805,0.0,36.5,7.1
95,AR25-064-009,5,791.0902451155573,17.47888024093612,96.90924867428502,4.552204689319172,2.6172271025994505,0.0,35.0,7.1
96,AR25-064-009,6,1405.5757792289094,18.77946972398436,95.69299067577252,6.220225059873414,2.8806820902773222,0.051314274,35.0,7.1
97,AR25-064-009,7,2625.0756273476695,23.58998287590082,94.7941365628972,8.241079474105863,4.004170223343008,0.0,35.0,7.1
98,AR25-064-009,8,4486.746651668415,24.958659047152004,94.47115310410399,9.836825514220523,6.277599519134123,0.050253833,35.0,7.1
99,AR25-064-009,9,6738.727145478177,25.712345000905724,92.64073956520252,11.619501375440716,9.139821122292789,0.0,35.0,7.1
100,AR25-064-009,10,9260.666461155779,20.22211750964117,89.97693434232053,12.99064757129523,12.619923415349684,0.044270047,35.0,7.1
101,AR25-064-009,11,11744.678062173687,12.876556939729406,85.20627069989092,14.699314424550442,16.064218145473287,0.0,35.0,7.1
102,AR25-064-009,12,14122.385285905335,0.7630266974854512,79.7268061313787,16.38225281723702,19.535935595788043,0.038744288,35.0,7.1
103,AR25-064-009,13,16263.73019020795,-10.363786711284456,73.18500623820681,18.81403596292688,22.65950731138911,0.0,35.0,7.1
104,AR25-064-009,14,18322.874890620064,-21.72093840911285,67.3515642774088,21.72550420308634,25.809458687559818,0.0,35.0,7.1
105,AR25-064-010,0,75.18855,2.5194,98.9,2.7999999999999994,0.7,0.0,36.5,7.1
106,AR25-064-010,1,77.4825448030492,4.192826250902569,98.61372818554445,2.980662166327201,0.9074194103656251,0.0,36.5,7.1
107,AR25-064-010,2,106.09793044705073,6.307120920720602,98.35557776687568,3.21652424149777,1.142528647620429,0.0,36.5,7.1
108,AR25-064-010,3,188.17880606315865,8.803275324912258,98.11305559414424,3.495791563282642,1.4477390473279264,0.040737452,36.5,7.1
109,AR25-064-010,4,380.3559415305902,13.505676505755204,97.43000854606069,4.046766501147095,1.828402805287751,0.0,36.5,7.1
110,AR25-064-010,5,754.5352242066145,16.11154337646746,97.06987735019943,4.307073662833203,2.561766951931244,0.0,35.0,7.1
111,AR25-064-010,6,1275.0225804525057,17.189317045059855,95.75922497382683,5.971855087486317,2.6836858427580146,0.051054962,35.0,7.1
112,AR25-064-010,7,2404.17654199079,22.114879466317255,94.91316675213733,8.010297146160031,3.667491043326924,0.0,35.0,7.1
113,AR25-064-010,8,4195.855983554052,23.929110201461892,94.77605416069704,9.638296175700038,5.828212567594961,0.04999234799999999,35.0,7.1
114,AR25-064-010,9,6410.243516526184,25.32918427450199,93.23165616687018,11.45137732836052,8.625463756656211,0.0,35.0,7.1
115,AR25-064-010,10,8929.783095477067,20.55542451696885,90.88680047164894,12.84060997362331,12.093266113018368,0.044,35.0,7.1
116,AR25-064-010,11,11441.287976380709,13.804393171606863,86.40639637434565,14.540168344498204,15.572529349882377,0.0,35.0,7.1
117,AR25-064-010,12,13862.412605933107,2.0468375176729143,81.12289006846996,16.183666132549565,19.105263678642892,0.038436899,35.0,7.1
118,AR25-064-010,13,16045.46709034948,-9.072509951053277,74.65320002797488,18.541456173626027,22.290546124267276,0.0,35.0,7.1
119,AR25-064-010,14,18125.434268579116,-20.749084064895786,68.75528179201895,21.35374928584983,25.47195258074987,0.0,35.0,7.1
